Datum;Eröffnung;Schluss;Tageshoch;Tagestief;Daily Return
01.09.2016;18.396,57;18.419,30;18.430,05;18.295,48;0,001636209
02.09.2016;18.466,01;18.491,96;18.544,76;18.439,10;0,000643697
06.09.2016;18.493,40;18.538,12;18.551,54;18.450,32;0,000804981
07.09.2016;18.527,71;18.526,14;18.536,89;18.474,77;-0,000962586
08.09.2016;18.486,69;18.479,91;18.506,24;18.446,69;-0,001942922
09.09.2016;18.404,17;18.085,45;18.404,17;18.085,45;-0,008945802
12.09.2016;18.028,95;18.325,07;18.358,69;17.994,84;0,005601447
13.09.2016;18.262,99;18.066,75;18.262,99;18.028,06;-0,004532261
14.09.2016;18.073,39;18.034,77;18.163,48;17.992,21;-0,001166515
15.09.2016;18.024,91;18.212,48;18.250,11;18.015,49;0,00460876
16.09.2016;18.217,21;18.123,80;18.217,21;18.070,21;-0,001489917
19.09.2016;18.154,82;18.120,17;18.254,88;18.093,05;0,000491074
20.09.2016;18.175,36;18.129,96;18.227,21;18.128,80;-0,000248576
21.09.2016;18.164,96;18.293,70;18.307,43;18.121,57;0,004253914
22.09.2016;18.343,76;18.392,46;18.449,88;18.343,76;0,000794763
23.09.2016;18.377,36;18.261,45;18.383,76;18.254,84;-0,003788147
26.09.2016;18.217,76;18.094,83;18.217,76;18.083,32;-0,002835357
27.09.2016;18.099,21;18.228,30;18.238,10;18.052,16;0,003370453
28.09.2016;18.240,22;18.339,24;18.349,86;18.179,34;0,001963665
29.09.2016;18.322,88;18.143,45;18.366,23;18.091,64;-0,003356861
30.09.2016;18.181,80;18.308,15;18.369,62;18.181,80;0,002329812
03.10.2016;18.279,60;18.253,85;18.279,80;18.203,75;-0,000283293
04.10.2016;18.267,68;18.168,45;18.313,77;18.116,26;-0,001480784
05.10.2016;18.205,50;18.281,03;18.315,82;18.205,50;0,001783559
06.10.2016;18.280,42;18.268,50;18.288,12;18.162,97;0,000354553
07.10.2016;18.295,35;18.240,49;18.319,73;18.149,35;-0,000294451
10.10.2016;18.282,95;18.329,04;18.399,96;18.282,95;0,000604832
11.10.2016;18.308,43;18.128,66;18.312,33;18.061,96;-0,004190304
12.10.2016;18.132,63;18.144,20;18.193,96;18.082,09;-0,001062567
13.10.2016;18.088,32;18.098,94;18.137,70;17.959,95;0,002132337
14.10.2016;18.177,35;18.138,38;18.261,11;18.138,38;-0,000992654
17.10.2016;18.135,85;18.086,40;18.162,28;18.063,02;0,000220493
18.10.2016;18.145,06;18.161,94;18.225,80;18.129,45;0,000792708
19.10.2016;18.178,21;18.202,62;18.252,20;18.169,25;-0,000390553
20.10.2016;18.161,87;18.162,35;18.249,05;18.129,07;-0,000221007
21.10.2016;18.152,63;18.145,71;18.168,76;18.049,77;0,001063581
24.10.2016;18.197,14;18.223,03;18.275,04;18.191,18;0,000223806
25.10.2016;18.206,52;18.169,27;18.241,69;18.151,70;-0,002457199
26.10.2016;18.103,80;18.199,33;18.236,04;18.062,30;0,003131499
27.10.2016;18.234,81;18.169,68;18.253,20;18.149,20;-0,000978065
28.10.2016;18.193,79;18.161,19;18.257,06;18.094,97;-0,000410528
31.10.2016;18.176,60;18.142,42;18.193,68;18.130,58;-0,000438898
01.11.2016;18.158,24;18.037,10;18.177,01;17.940,84;-0,003373918
02.11.2016;18.017,72;17.959,64;18.044,15;17.931,89;-0,00094034
03.11.2016;17.978,75;17.930,67;18.006,96;17.904,07;-0,001219171
04.11.2016;17.928,35;17.888,28;17.986,76;17.883,56;0,001602841
07.11.2016;17.994,64;18.259,60;18.263,30;17.994,64;0,006152545
08.11.2016;18.251,38;18.332,74;18.400,50;18.200,75;0,001564803
09.11.2016;18.317,26;18.589,69;18.650,06;18.252,55;0,006725744
10.11.2016;18.603,14;18.807,88;18.873,66;18.603,14;0,004147489
11.11.2016;18.781,65;18.847,66;18.855,78;18.736,96;0,002193941
14.11.2016;18.876,77;18.868,69;18.934,05;18.815,75;-0,000427217
15.11.2016;18.858,21;18.923,06;18.925,26;18.806,06;0,001187616
16.11.2016;18.909,85;18.868,14;18.909,85;18.825,89;-0,001003189
17.11.2016;18.866,22;18.903,82;18.904,03;18.845,27;0,000899368
18.11.2016;18.905,33;18.867,93;18.915,74;18.853,83;-0,000152791
21.11.2016;18.898,68;18.956,69;18.960,76;18.883,10;0,001644788
22.11.2016;18.970,39;19.023,87;19.043,90;18.962,82;0,001031947
23.11.2016;19.015,52;19.083,18;19.083,76;19.000,38;0,001782343
25.11.2016;19.093,72;19.152,14;19.152,14;19.093,72;0,000645944
28.11.2016;19.122,14;19.097,90;19.138,72;19.072,25;-0,001320869
29.11.2016;19.064,07;19.121,60;19.144,40;19.062,22;0,001627368
30.11.2016;19.135,64;19.123,58;19.225,29;19.123,38;0,000307643
01.12.2016;19.149,20;19.191,93;19.214,30;19.138,79;0,000273202
02.12.2016;19.161,25;19.170,42;19.196,14;19.141,18;0,00187941
05.12.2016;19.244,35;19.216,24;19.274,85;19.186,73;-0,000551897
06.12.2016;19.219,91;19.251,78;19.255,89;19.184,74;0,000498635
07.12.2016;19.241,99;19.549,62;19.558,42;19.229,83;0,007117534
08.12.2016;19.559,94;19.614,81;19.664,97;19.527,83;0,001582648
09.12.2016;19.631,35;19.756,85;19.757,74;19.623,19;0,003060897
12.12.2016;19.770,20;19.796,43;19.824,59;19.747,74;0,001797798
13.12.2016;19.852,21;19.911,21;19.953,75;19.846,45;0,000522968
14.12.2016;19.876,13;19.792,53;19.966,43;19.748,67;-0,00141447
15.12.2016;19.811,50;19.852,24;19.951,29;19.811,50;0,002132306
16.12.2016;19.909,01;19.843,41;19.923,17;19.821,00;-0,001581115
19.12.2016;19.836,66;19.883,06;19.917,78;19.832,95;0,001833647
20.12.2016;19.920,59;19.974,62;19.987,63;19.920,42;0,001053467
21.12.2016;19.968,97;19.941,96;19.986,56;19.941,96;-0,001007905
22.12.2016;19.922,68;19.918,88;19.933,83;19.882,19;-0,00030682
23.12.2016;19.908,61;19.933,81;19.934,15;19.899,06;0,000759567
27.12.2016;19.943,46;19.945,04;19.980,24;19.939,80;0,000453798
28.12.2016;19.964,31;19.833,68;19.981,11;19.827,31;-0,002812028
29.12.2016;19.835,46;19.819,78;19.878,44;19.788,94;-5,01421E-05
30.12.2016;19.833,17;19.762,60;19.852,55;19.718,67;0,000868239
03.01.2017;19.872,86;19.881,76;19.938,53;19.775,93;0,000394934
04.01.2017;19.890,94;19.942,16;19.956,14;19.878,83;0,000733432
05.01.2017;19.924,56;19.899,29;19.948,60;19.811,12;-0,000383796
06.01.2017;19.906,96;19.963,80;19.999,63;19.834,08;0,000533079
09.01.2017;19.931,41;19.887,38;19.943,78;19.887,38;-0,001201387
10.01.2017;19.876,35;19.855,53;19.957,12;19.836,03;0,000240937
11.01.2017;19.887,38;19.954,28;19.973,42;19.833,16;0,000847131
12.01.2017;19.926,21;19.891,00;19.929,29;19.770,47;-0,000298042
13.01.2017;19.912,54;19.885,73;19.952,03;19.849,38;-0,001391968
17.01.2017;19.848,82;19.826,77;19.882,99;19.775,35;-0,000571228
18.01.2017;19.822,73;19.804,72;19.828,20;19.739,00;-0,00020117
19.01.2017;19.813,55;19.732,40;19.824,14;19.677,94;-0,000405473
20.01.2017;19.795,06;19.827,25;19.843,94;19.759,14;-5,92372E-06
23.01.2017;19.794,79;19.799,85;19.833,98;19.732,36;-2,41339E-06
24.01.2017;19.794,68;19.912,71;19.949,24;19.786,71;0,004361628
25.01.2017;19.994,48;20.068,51;20.082,00;19.994,48;0,001772481
26.01.2017;20.076,25;20.100,91;20.125,58;20.067,53;0,000586055
27.01.2017;20.103,36;20.093,78;20.115,97;20.072,64;-0,001617623
30.01.2017;20.028,62;19.971,13;20.028,62;19.870,39;-0,002510844
31.01.2017;19.913,16;19.864,09;19.918,17;19.784,77;0,000232208
01.02.2017;19.923,81;19.890,94;19.967,73;19.845,99;-0,001429449
02.02.2017;19.858,34;19.884,91;19.922,75;19.831,09;0,002309187
03.02.2017;19.964,21;20.071,46;20.081,48;19.964,21;0,001333625
06.02.2017;20.025,61;20.052,42;20.094,95;20.002,81;0,001774915
07.02.2017;20.107,62;20.090,29;20.155,35;20.068,68;-0,001261672
08.02.2017;20.049,29;20.054,34;20.068,28;20.015,33;0,000269384
09.02.2017;20.061,73;20.172,40;20.206,36;20.061,73;0,003224363
10.02.2017;20.211,23;20.269,37;20.298,21;20.204,76;0,00272703
13.02.2017;20.338,54;20.412,16;20.441,48;20.322,95;0,000761217
14.02.2017;20.374,22;20.504,41;20.504,41;20.374,02;0,002763321
15.02.2017;20.504,27;20.611,86;20.620,45;20.496,03;0,002598283
16.02.2017;20.627,31;20.619,77;20.639,87;20.556,83;-0,001332255
17.02.2017;20.564,13;20.624,05;20.624,05;20.532,61;0,002092073
21.02.2017;20.663,43;20.743,00;20.757,64;20.663,37;0,00109112
22.02.2017;20.715,41;20.775,60;20.781,59;20.692,39;0,00212899
23.02.2017;20.817,21;20.810,32;20.840,70;20.746,41;-0,001364448
24.02.2017;20.751,91;20.821,76;20.821,76;20.733,95;0,001187082
27.02.2017;20.808,71;20.837,44;20.851,33;20.774,76;0,000525001
28.02.2017;20.833,88;20.812,24;20.841,24;20.781,21;0,002564965
01.03.2017;20.957,29;21.115,55;21.169,11;20.957,29;0,00354197
02.03.2017;21.128,91;21.002,97;21.129,20;20.996,61;-0,00247688
03.03.2017;21.008,75;21.005,71;21.039,96;20.953,86;-0,001097833
06.03.2017;20.955,71;20.954,34;20.986,43;20.912,11;-0,000431696
07.03.2017;20.934,89;20.924,76;20.970,54;20.901,26;0,00011512
08.03.2017;20.940,44;20.855,73;20.951,44;20.835,58;-0,001581568
09.03.2017;20.864,32;20.858,19;20.900,57;20.777,16;0,001136893
10.03.2017;20.919,01;20.902,98;20.940,29;20.827,66;-0,000409803
13.03.2017;20.899,28;20.881,48;20.926,06;20.845,71;-0,001054427
14.03.2017;20.848,60;20.837,37;20.874,00;20.786,31;0,00054501
15.03.2017;20.874,78;20.950,10;20.977,47;20.859,60;0,001961405
16.03.2017;20.969,27;20.934,55;21.000,11;20.893,50;-8,07804E-05
17.03.2017;20.965,37;20.914,62;20.980,51;20.911,07;-0,001018292
20.03.2017;20.916,27;20.905,86;20.955,45;20.885,70;0,000830989
21.03.2017;20.956,33;20.668,01;20.970,04;20.653,26;-0,006596698
22.03.2017;20.640,42;20.661,30;20.686,21;20.578,95;9,78295E-05
23.03.2017;20.645,07;20.656,58;20.757,89;20.618,62;0,000617605
24.03.2017;20.674,45;20.596,72;20.718,33;20.529,67;-0,00392698
27.03.2017;20.488,35;20.550,98;20.578,46;20.412,80;0,0011387
28.03.2017;20.542,14;20.701,50;20.735,61;20.520,10;0,002815588
29.03.2017;20.675,75;20.659,32;20.684,73;20.625,03;-0,00027231
30.03.2017;20.662,79;20.728,49;20.753,78;20.643,60;0,000788517
31.03.2017;20.700,34;20.663,22;20.722,59;20.660,68;-0,000738496
03.04.2017;20.665,17;20.650,21;20.692,34;20.517,82;-0,000635772
04.04.2017;20.634,94;20.689,24;20.701,29;20.605,30;0,002311485
05.04.2017;20.745,06;20.648,15;20.887,50;20.639,55;-0,001915359
06.04.2017;20.653,77;20.662,95;20.746,46;20.612,17;-0,000125341
07.04.2017;20.647,81;20.656,10;20.726,07;20.606,95;0,00042908
10.04.2017;20.668,22;20.658,02;20.750,33;20.614,86;-0,000502493
11.04.2017;20.644,32;20.651,30;20.660,03;20.512,56;-0,000134026
12.04.2017;20.637,95;20.591,86;20.642,54;20.553,03;-0,001607749
13.04.2017;20.561,69;20.453,25;20.612,27;20.453,25;-0,001628139
17.04.2017;20.484,75;20.636,92;20.644,41;20.484,75;0,001621803
18.04.2017;20.561,39;20.523,28;20.600,12;20.462,28;-0,001224044
19.04.2017;20.503,52;20.404,49;20.546,69;20.379,55;-0,002056072
20.04.2017;20.406,68;20.578,71;20.629,78;20.406,68;0,003632919
21.04.2017;20.578,10;20.547,76;20.601,40;20.505,33;0,003059718
24.04.2017;20.723,59;20.763,89;20.792,20;20.723,59;0,004003467
25.04.2017;20.915,51;20.996,12;21.026,97;20.909,38;0,00195656
26.04.2017;21.009,95;20.975,09;21.070,90;20.972,27;-0,000389407
27.04.2017;20.991,12;20.981,33;21.005,80;20.935,80;-7,71785E-05
28.04.2017;20.987,39;20.940,51;20.987,76;20.926,75;-0,000510592
01.05.2017;20.962,73;20.913,46;20.976,62;20.898,38;-0,000446483
02.05.2017;20.941,19;20.949,89;20.960,92;20.904,06;-0,000543488
03.05.2017;20.915,00;20.957,90;20.972,74;20.874,18;0,001509669
04.05.2017;20.987,83;20.951,47;20.990,79;20.847,95;-0,00121823
05.05.2017;20.929,04;21.006,94;21.006,94;20.905,00;0,0012892
08.05.2017;20.991,26;21.012,28;21.017,89;20.971,05;0,000641308
09.05.2017;21.022,28;20.975,78;21.046,85;20.938,04;-0,001319826
10.05.2017;20.958,49;20.943,11;20.976,28;20.884,15;-0,00067958
11.05.2017;20.925,72;20.919,42;20.933,36;20.798,90;-0,000675656
12.05.2017;20.893,19;20.896,61;20.916,10;20.869,74;0,000632278
15.05.2017;20.923,63;20.981,94;21.000,83;20.923,63;0,00126118
16.05.2017;20.984,48;20.979,75;21.033,53;20.932,88;-0,002871937
17.05.2017;20.846,17;20.606,93;20.846,17;20.601,08;-0,005588291
18.05.2017;20.579,65;20.663,02;20.759,20;20.553,45;0,002496273
19.05.2017;20.698,28;20.804,84;20.857,13;20.687,94;0,003541784
22.05.2017;20.867,77;20.894,83;20.914,26;20.860,16;0,000850367
23.05.2017;20.908,67;20.937,91;20.961,14;20.896,22;0,000841242
24.05.2017;20.949,21;21.012,42;21.022,82;20.933,58;0,002351753
25.05.2017;21.062,96;21.082,95;21.112,32;21.051,41;0,000148224
26.05.2017;21.070,15;21.080,28;21.092,82;21.050,49;-0,000508586
30.05.2017;21.045,49;21.029,47;21.063,62;21.009,60;6,12846E-05
31.05.2017;21.048,46;21.008,65;21.051,70;20.942,57;-0,000369696
01.06.2017;21.030,55;21.144,18;21.144,18;20.994,22;0,002297287
02.06.2017;21.142,09;21.206,29;21.225,04;21.129,56;0,001086118
05.06.2017;21.195,03;21.184,04;21.224,41;21.168,69;-0,001016488
06.06.2017;21.145,48;21.136,23;21.180,47;21.118,46;0,000535517
07.06.2017;21.171,57;21.173,69;21.189,84;21.113,31;-3,71303E-05
08.06.2017;21.169,76;21.182,53;21.265,69;21.138,16;0,000803439
09.06.2017;21.208,96;21.271,97;21.305,35;21.159,45;0,001042866
12.06.2017;21.259,95;21.235,67;21.277,08;21.186,15;-6,37395E-05
13.06.2017;21.256,83;21.328,47;21.332,77;21.256,83;0,001751064
14.06.2017;21.342,71;21.374,56;21.391,97;21.294,09;-0,001039429
15.06.2017;21.291,69;21.359,90;21.367,28;21.261,87;0,000901443
16.06.2017;21.335,93;21.384,28;21.384,42;21.308,01;0,00220941
19.06.2017;21.444,75;21.528,99;21.528,99;21.436,08;0,001546505
20.06.2017;21.521,25;21.467,14;21.535,03;21.464,24;-0,001108477
21.06.2017;21.466,39;21.410,03;21.492,62;21.390,00;-0,001183325
22.06.2017;21.407,98;21.397,29;21.456,47;21.394,81;-0,000549302
23.06.2017;21.380,92;21.394,76;21.421,79;21.333,89;0,001090616
26.06.2017;21.434,68;21.409,55;21.506,21;21.381,25;-0,000476199
27.06.2017;21.411,19;21.310,66;21.440,60;21.310,66;-0,000788324
28.06.2017;21.372,36;21.454,61;21.478,75;21.372,36;0,002330983
29.06.2017;21.487,38;21.287,03;21.487,38;21.197,08;-0,002814064
30.06.2017;21.348,60;21.349,63;21.426,12;21.325,08;0,00088808
03.07.2017;21.392,30;21.479,27;21.562,75;21.391,71;0,002036123
05.07.2017;21.492,83;21.478,17;21.505,36;21.404,76;-0,001394463
06.07.2017;21.423,93;21.320,04;21.433,10;21.305,38;-0,00140648
07.07.2017;21.354,66;21.414,34;21.425,82;21.350,72;0,000540024
10.07.2017;21.381,23;21.408,52;21.446,39;21.371,11;0,00058743
11.07.2017;21.410,17;21.409,07;21.441,62;21.279,30;0,001170055
12.07.2017;21.467,93;21.532,14;21.580,79;21.467,93;0,001398869
13.07.2017;21.537,19;21.553,09;21.568,72;21.512,36;-8,91378E-05
14.07.2017;21.532,77;21.637,74;21.681,53;21.521,72;0,002036322
17.07.2017;21.633,97;21.629,72;21.661,81;21.617,66;-0,000884788
18.07.2017;21.589,94;21.574,73;21.589,94;21.471,14;-0,000416391
19.07.2017;21.569,25;21.640,75;21.640,75;21.565,84;0,001453117
20.07.2017;21.641,54;21.611,78;21.661,91;21.576,96;-0,001000922
21.07.2017;21.591,72;21.580,07;21.592,61;21.503,78;-0,000280479
24.07.2017;21.577,78;21.513,17;21.577,78;21.496,13;0,001221595
25.07.2017;21.638,56;21.613,43;21.670,62;21.577,37;0,001038805
26.07.2017;21.690,38;21.711,01;21.742,70;21.683,29;0,00054107
27.07.2017;21.717,42;21.796,55;21.798,47;21.687,85;0,001399369
28.07.2017;21.787,51;21.830,31;21.841,18;21.756,12;0,001509902
31.07.2017;21.863,39;21.891,12;21.929,80;21.861,71;0,001942916
01.08.2017;21.961,42;21.963,92;21.990,96;21.940,81;0,000848324
02.08.2017;22.004,36;22.016,24;22.036,10;21.967,46;6,35477E-05
03.08.2017;22.007,58;22.026,10;22.044,85;21.991,32;0,001001522
04.08.2017;22.058,39;22.092,81;22.092,81;22.024,64;0,000822393
07.08.2017;22.100,20;22.118,42;22.121,15;22.081,97;-9,94462E-05
08.08.2017;22.095,14;22.085,34;22.179,11;22.057,29;-0,001433294
09.08.2017;22.022,34;22.048,70;22.057,19;21.996,69;-0,000673785
10.08.2017;21.988,20;21.844,01;21.988,20;21.843,94;-0,002076467
11.08.2017;21.883,32;21.858,32;21.911,09;21.842,74;0,00123504
14.08.2017;21.945,64;21.993,71;22.019,23;21.945,64;0,001664472
15.08.2017;22.029,91;21.998,99;22.038,92;21.971,48;3,98202E-05
16.08.2017;22.031,93;22.024,87;22.085,71;22.002,47;-0,000931209
17.08.2017;21.984,74;21.750,73;21.984,74;21.750,32;-0,005163948
18.08.2017;21.724,88;21.674,51;21.793,35;21.641,63;-0,00107122
21.08.2017;21.671,36;21.703,75;21.718,74;21.600,34;0,001368978
22.08.2017;21.739,78;21.899,89;21.912,83;21.738,13;0,002201663
23.08.2017;21.850,27;21.812,09;21.866,66;21.808,39;-0,000206162
24.08.2017;21.839,90;21.783,40;21.870,11;21.765,82;-0,000414211
25.08.2017;21.819,08;21.813,67;21.906,86;21.812,81;0,000267034
28.08.2017;21.832,50;21.808,40;21.861,49;21.767,94;-0,00228364
29.08.2017;21.718,00;21.865,37;21.879,22;21.673,58;0,002825561
30.08.2017;21.859,76;21.892,43;21.914,26;21.839,47;0,001512246
31.08.2017;21.936,01;21.948,10;21.985,76;21.910,50;0,000905024
01.09.2017;21.981,77;21.987,56;22.038,97;21.974,91;-0,001373307
05.09.2017;21.912,37;21.753,31;21.921,09;21.709,63;-0,001919005
06.09.2017;21.815,76;21.807,64;21.849,24;21.794,07;9,19623E-05
07.09.2017;21.820,38;21.784,78;21.850,01;21.745,71;-0,001115012
08.09.2017;21.764,43;21.797,79;21.846,63;21.731,12;0,003247566
11.09.2017;21.927,79;22.057,37;22.067,10;21.927,79;0,003211862
12.09.2017;22.090,56;22.118,86;22.134,57;22.087,09;0,000253733
13.09.2017;22.103,47;22.158,18;22.158,18;22.095,79;0,000814442
14.09.2017;22.144,96;22.203,48;22.216,44;22.135,26;0,002102739
15.09.2017;22.252,44;22.268,34;22.275,02;22.214,52;0,000886714
18.09.2017;22.297,92;22.331,35;22.355,62;22.283,35;0,001007345
19.09.2017;22.349,70;22.370,80;22.386,01;22.340,71;3,26442E-05
20.09.2017;22.351,38;22.412,59;22.413,26;22.314,68;0,001215413
21.09.2017;22.414,02;22.359,23;22.419,51;22.356,55;-0,001551882
22.09.2017;22.334,07;22.349,59;22.364,31;22.299,58;-0,000264538
25.09.2017;22.320,47;22.296,09;22.359,88;22.219,11;3,03522E-05
26.09.2017;22.322,03;22.284,32;22.369,35;22.279,52;0,000173123
27.09.2017;22.330,93;22.340,71;22.371,10;22.254,93;-0,000468953
28.09.2017;22.306,83;22.381,20;22.394,74;22.288,97;0,001004224
29.09.2017;22.358,47;22.405,09;22.405,63;22.332,96;0,001260739
02.10.2017;22.423,47;22.557,60;22.559,38;22.416,00;0,002721932
03.10.2017;22.564,45;22.641,67;22.646,32;22.562,90;0,001560422
04.10.2017;22.645,67;22.661,64;22.685,94;22.632,80;0,000448721
05.10.2017;22.669,08;22.775,39;22.777,04;22.655,14;0,001777096
06.10.2017;22.762,03;22.773,67;22.773,67;22.730,85;0,000337581
09.10.2017;22.779,73;22.761,07;22.803,37;22.739,38;9,58861E-05
10.10.2017;22.784,76;22.830,68;22.850,51;22.770,99;0,000816747
11.10.2017;22.827,65;22.872,89;22.872,89;22.821,66;0,00051717
12.10.2017;22.854,85;22.841,01;22.884,82;22.821,13;0,000409876
13.10.2017;22.876,43;22.871,72;22.905,33;22.855,93;0,000312939
16.10.2017;22.892,92;22.956,96;22.960,12;22.887,12;0,001127103
17.10.2017;22.952,41;22.997,44;23.002,20;22.948,23;0,002541655
18.10.2017;23.087,13;23.157,60;23.172,93;23.086,75;0,000382449
19.10.2017;23.107,47;23.163,04;23.167,24;23.052,67;0,001832544
20.10.2017;23.205,18;23.328,63;23.328,84;23.201,78;0,002682414
23.10.2017;23.348,95;23.273,96;23.368,37;23.273,96;-4,03642E-05
24.10.2017;23.346,78;23.441,76;23.485,25;23.343,23;0,001565501
25.10.2017;23.431,09;23.329,46;23.451,51;23.251,11;-0,000931454
26.10.2017;23.380,89;23.400,86;23.459,84;23.380,89;0,000710275
27.10.2017;23.419,16;23.434,19;23.449,40;23.353,16;-0,000248752
30.10.2017;23.405,75;23.348,74;23.428,75;23.327,87;-0,000678345
31.10.2017;23.369,22;23.377,24;23.406,35;23.334,39;0,001367118
01.11.2017;23.442,90;23.435,01;23.517,71;23.388,91;0,000376648
02.11.2017;23.463,24;23.516,26;23.531,38;23.350,98;0,001595368
03.11.2017;23.549,59;23.539,19;23.557,06;23.481,57;-0,000288339
06.11.2017;23.533,96;23.548,42;23.574,86;23.520,75;0,000738821
07.11.2017;23.574,03;23.557,23;23.602,12;23.484,19;-0,000579408
08.11.2017;23.542,60;23.563,36;23.575,00;23.510,56;-0,000932768
09.11.2017;23.492,09;23.461,94;23.516,74;23.310,02;-0,001099138
10.11.2017;23.432,71;23.422,21;23.452,20;23.392,96;-0,001210824
13.11.2017;23.367,47;23.439,70;23.461,68;23.343,34;0,000388819
14.11.2017;23.388,40;23.409,47;23.414,08;23.271,57;-0,001000338
15.11.2017;23.334,59;23.271,28;23.344,99;23.242,75;0,000571931
16.11.2017;23.365,34;23.458,36;23.492,19;23.365,34;0,001270058
17.11.2017;23.433,77;23.358,24;23.433,77;23.356,01;-0,001170257
20.11.2017;23.370,71;23.430,33;23.456,88;23.360,58;0,002398728
21.11.2017;23.500,15;23.590,83;23.617,80;23.500,15;0,001790575
22.11.2017;23.597,24;23.526,18;23.605,77;23.507,61;-0,000819587
24.11.2017;23.552,75;23.557,99;23.599,18;23.551,59;2,02831E-06
27.11.2017;23.552,86;23.580,78;23.638,92;23.545,02;0,001331659
28.11.2017;23.625,19;23.836,71;23.849,61;23.617,11;0,004718297
29.11.2017;23.883,26;23.940,68;23.959,76;23.872,59;0,002367283
30.11.2017;24.013,80;24.272,35;24.327,82;24.013,80;0,005241883
01.12.2017;24.305,40;24.231,59;24.322,06;23.921,90;0,002115974
04.12.2017;24.424,11;24.290,05;24.534,04;24.288,19;-0,001587218
05.12.2017;24.335,01;24.180,64;24.349,74;24.155,28;-0,00292074
06.12.2017;24.171,90;24.140,91;24.229,35;24.134,49;-0,000994709
07.12.2017;24.116,60;24.211,48;24.262,88;24.101,24;0,002633072
08.12.2017;24.263,26;24.329,16;24.330,12;24.225,50;0,001337698
11.12.2017;24.338,11;24.386,03;24.389,72;24.314,74;0,002044588
12.12.2017;24.452,96;24.504,80;24.552,97;24.443,83;0,001280943
13.12.2017;24.525,19;24.585,43;24.666,02;24.518,30;0,00186984
14.12.2017;24.631,01;24.508,66;24.672,48;24.508,66;-0,000799466
15.12.2017;24.585,71;24.651,74;24.688,62;24.584,44;0,002709217
18.12.2017;24.739,56;24.792,20;24.876,07;24.739,56;0,001661351
19.12.2017;24.834,38;24.754,75;24.850,11;24.715,60;6,48743E-05
20.12.2017;24.838,09;24.726,65;24.852,44;24.697,11;-0,001047391
21.12.2017;24.778,26;24.782,29;24.850,91;24.766,27;-0,000249309
22.12.2017;24.764,04;24.754,06;24.784,15;24.717,51;-0,000846122
26.12.2017;24.715,84;24.746,21;24.778,13;24.708,42;0,000889612
27.12.2017;24.766,52;24.774,30;24.789,52;24.731,68;0,000712936
28.12.2017;24.807,21;24.837,51;24.839,23;24.797,13;0,000742004
29.12.2017;24.849,63;24.719,22;24.871,66;24.719,22;-0,000704541
02.01.2018;24.809,35;24.824,01;24.864,19;24.741,70;0,000718871
03.01.2018;24.850,45;24.922,68;24.941,92;24.825,55;0,001994877
04.01.2018;24.964,86;25.075,13;25.105,96;24.963,27;0,002602664
05.01.2018;25.114,92;25.295,87;25.299,79;25.112,01;0,003332891
